"noun","n"
"취소",2
"친구",2
"카라카",2
"카페",2
"콧물즈",2
"탈락",2
"토요일",2
"트갤럼들",2
"트레이딩카드",2
"티셔츠",2
"팬미때",2
"팬아트",2
"하늘",2
"하루만가",2
"한남아",2
"할로윈팬미",2
"합류",2
"확인",2
"확정",2
"회사",2
"회식",2
"후드티",2
"가글",1
"가리가리쿤",1
"가면",1
"가방",1
"가사",1
"가사도",1
"가상",1
"가온차트",1
"가족",1
"가지",1
"간이기차",1
"감사",1
"갓세븐형",1
"갔나보네",1
"같은",1
"개구",1
"개구림",1
"개꿀",1
"개꿀잼",1
"개많겠네",1
"개많네",1
"개무서웠는데",1
"개봉하는거",1
"개뿔",1
"개사",1
"개새끼들",1
"개임",1
"개좆",1
"개좆두",1
"개쩌노",1
"개추눌러봐라",1
"개추댓박아",1
"개추댓좀",1
"개추해줘라",1
"갤럭시",1
"갤럼들이랑",1
"갤록닫아야지",1
"갤록안보고",1
"갤록을",1
"갤매",1
"갤벤낚시는",1
"갤벤할때",1
"갤와서",1
"갤주",1
"갤창고닉인듯",1
"갤창십년들이",1
"갱이",1
"걍월투안가기로",1
"거기",1
"거리",1
"거찍리스트",1
"걱정되",1
"걱정함",1
"건너뛰노",1
"건전지",1
"걸랔어",1
"검열",1
"검은색옷입은사람한테하세요",1
"검은수염",1
"겁나네",1
"게시글",1
"게임",1
"겨울",1
"겨울감성",1
"결정",1
"결혼",1
"경기",1
"경기가",1
"고급지",1
"고닉일시",1
"고닉처음팠는데",1
"고민되",1
"고민중",1
"고민중이",1
"고백하",1
"고싶노",1
"고싶은거",1
"고환",1
"골뱅이",1
"공개",1
"공격들왔네",1
"공구",1
"공기밥",1
"공연",1
"공연당일",1
"공연중",1
"공유해도",1
"공트",1
"공항",1
"관계자표라는게",1
"관둘까말까",1
"관련해서",1
"광고주가",1
"괜찬나",1
"괜코쇅",1
"교통검색할",1
"교환좀",1
"교환해드려용",1
"구경",1
"구경하고싶내",1
"구디봉산지",1
"구멍",1
"구멍났나",1
"구역에",1
"구역으로",1
"구역이랑",1
"국밥",1
"국밥사주",1
"국어",1
"굿모닝",1
"굿즈샵",1
"굿즈스토어에",1
"굿즈줄",1
"궁금",1
"궁예",1
"규와이스님",1
"그갤",1
"그걸",1
"그랬자너",1
"그릇",1
"근디",1
"근디우리",1
"근질근질함",1
"글댓합",1
"글삭이",1
"급식",1
"기간",1
"기다료",1
"기대되",1
"기똥찬거",1
"기생충",1
"기억하",1
"기여운",1
"기요미",1
"기존",1
"깐나",1
"깐나파",1
"깐랑캐가",1
"깔때기",1
"꿀잠자",1
"끌려나가던거",1
"끠땀눈물",1
"끠땀눈물아니고",1
"나귀여우",1
"나눔러들",1
"나눔러하는데멤버굿즈스토어뜨면보내주는그런근본잇는갤없나",1
"나눔에다가드",1
"나눔장소",1
"나눔할",1
"나도알려줘",1
"나랑드",1
"나머진동급",1
"나봉쓰",1
"나봉쓰가",1
"나연아",1
"나연이보고잇네",1
"나은거임",1
"나챙",1
"나초",1
"난입해서",1
"날밤까면",1
"남녀",1
"남덕여덕",1
"남덕이존나게많으니",1
"남아서",1
"낭낭해졌농",1
"낮에쌋는데",1
"내꺼",1
"내용",1
"내용아",1
"냄비받침",1
"냄새남",1
"너내",1
"너네",1
"너넨",1
"넘버원",1
"넘비싸용",1
"넥페",1
"녀석",1
"념글에",1
"념글올리고",1
"념딸러",1
"노래추천",1
"노출",1
"노트북",1
"뇌절",1
"뇌절존나하네",1
"뇌절하네",1
"뇌절하는거보니",1
"눈물샘",1
"눈뽕",1
"눈팅",1
"눈팅하",1
"눌어보자",1
"뉴디봉",1
"뉴디봉도",1
"뉴디봉으로",1
"뉴비들이",1
"느그",1
"느껴지누",1
"늒비들아",1
"능국똠한국",1
"니네",1
"니들단톡방있지",1
"닉언하고",1
"다거르",1
"다른분들이랑",1
"다른사람해주니까",1
"다살다",1
"다시볼수있는",1
"다시잘",1
"다운링크",1
"다이뻐보이네",1
"다임",1
"다행",1
"단톡방",1
"단톡방인가",1
"단톡방임",1
"달아주는거",1
"담배",1
"담배피고",1
"담요",1
"답답해서",1
"당발뜨니",1
"당일",1
"당첨되",1
"대구",1
"대단",1
"대발기부전치료",1
"대비한",1
"대신맨도",1
"대영제국",1
"대절",1
"대절타고",1
"대처방법",1
"대체언제잡히냐",1
"대출갤가서",1
"대탈출",1
"대포",1
"대포많다고",1
"대표",1
"댄다",1
"댓관",1
"댓글다네",1
"댓글에",1
"댓글이",1
"더좋아",1
"덕분들이",1
"덕질하면서",1
"던데",1
"던파",1
"던파하",1
"덮나도",1
"덮나파는조용히",1
"덮나파들도",1
"덮나파인데",1
"덮나파인지",1
"도니코",1
"도착",1
"도착하자구",1
"돈좀",1
"돌아가기힘들지",1
"돌출무대",1
"동급",1
"동맹국",1
"동생",1
"동생새끼방",1
"동서울터미널",1
"동의",1
"동피동피하는구나",1
"돼지새키들",1
"되는거",1
"두가지",1
"두개",1
"두명",1
"두시",1
"둡본어",1
"둡시",1
"뒷번호도",1
"드뎌끝났누",1
"드립",1
"드립좀",1
"들고다니는거",1
"들아",1
"들어와바",1
"들으세요",1
"디비디",1
"디씨",1
"디저트",1
"디지는거",1
"따알기드립친새끼",1
"딱좋아",1
"딸기크롭탑입어야되니까",1
"딸기퇴장",1
"딸기티",1
"떡고형",1
"떡밥하",1
"떡볶이",1
"똥글싸지말고",1
"똥내날확률도높지",1
"똥색",1
"뚝배기",1
"띵단같은거",1
"띵단보내야겠네",1
"라고단톡좆목십새들아",1
"라면먹고싶은데",1
"라이브",1
"라지",1
"러블리즈신곡",1
"레전드",1
"로또",1
"로운캔디봉",1
"롤링",1
"롯데리아시킬뻔함",1
"르노",1
"리어떰",1
"리얼",1
"리허설영상",1
"마눌",1
"마른거",1
"마사지",1
"마스크",1
"마싯서용",1
"마이",1
"마이클",1
"마지막",1
"마케팅",1
"막대",1
"막사녹",1
"막콘끝나고",1
"막콘때돔투어토레카주실분",1
"막콘떄는",1
"막콘어케가지",1
"막콘한시간전에",1
"만원어치남겨서",1
"만원이벤트있을거같긴한데",1
"만이못봄",1
"만포카",1
"많노",1
"많이먹고",1
"말하",1
"맑히지",1
"맘에안듬",1
"망원경",1
"맞는거",1
"맞음",1
"맞인사",1
"맞인사성공하면안",1
"맞인사연습언제함",1
"맞인사제발",1
"매력",1
"매물받고",1
"맥날",1
"맴버들",1
"먹어봐야겠누",1
"먹음",1
"먹잘알이다",1
"먼느낌임",1
"먼뜻인지",1
"먼저할",1
"메뉴",1
"메모",1
"메인",1
"멘탈",1
"멘트",1
"멤갤",1
"멤버들",1
"멤버들이",1
"면세구역안",1
"명단",1
"몇개",1
"몇시",1
"몇시까지가야됌",1
"모델프레스",1
"모든걸",1
"모래이닝",1
"모를일임",1
"모모댓글",1
"모모빼고",1
"모사쯔",1
"모텔",1
"목격",1
"목베게였음",1
"몰려오는거",1
"몸무게",1
"몸팔러",1
"못가게됬는데",1
"못듣는다",1
"못배운",1
"못살확률",1
"못싸면",1
"무단도용",1
"무대때",1
"무대설치",1
"무대영상",1
"무슨앱",1
"무시",1
"무시하면댐",1
"무음셔터",1
"무족건사",1
"무죄",1
"무통장걸어놨다",1
"무통장입금",1
"무한대님들이",1
"문뿌남",1
"문열었다",1
"물어봐양",1
"물품",1
"뭐뭐",1
"뭐사야됌",1
"뭐해용",1
"뭔가",1
"뭔데",1
"뭔일이야",1
"뭘로",1
"미개봉",1
"미귄방석말고",1
"미나",1
"미나굿즈",1
"미나시",1
"미션",1
"미어터",1
"미쳤노",1
"미친새끼들아",1
"민초좋아한다니까",1
"민초파",1
"민트초코파",1
"민트향",1
"밀당",1
"밑지방사는",1
"바꾸농",1
"바디로션",1
"바디워시복숭아향쓰고감",1
"바람",1
"바인더",1
"바퀴",1
"박아",1
"박지효",1
"반납",1
"반대편",1
"반응",1
"반절",1
"반지",1
"반지의제왕",1
"발련",1
"발련들",1
"발목",1
"발송",1
"발아",1
"발작",1
"발작하네",1
"밤시간",1
"밤을새야되나",1
"밥주는것도",1
"방가",1
"방러계심",1
"방명록",1
"방문수",1
"방법",1
"방어율",1
"배너에",1
"배달부",1
"배달부인줄알",1
"배렛나루",1
"배송",1
"배아플까봐",1
"배터리",1
"배팅할",1
"버러지들아좀알려줘",1
"버린거",1
"버스타서",1
"벤당하는거",1
"별거",1
"병신들밖",1
"보고잇을확률",1
"보고있누",1
"보기힘든이유",1
"보라",1
"보시는거",1
"보안원",1
"보채영",1
"복사",1
"본의",1
"본인난제",1
"봉투",1
"봤다는고임",1
"봤대",1
"부를가능성",1
"부비부비",1
"부산소똥",1
"부채실사",1
"부탁",1
"분도착인디",1
"분뒤면",1
"분들",1
"분컷",1
"불가",1
"불도저",1
"불로주",1
"불만가지지마셈",1
"불법",1
"불법아닌가요",1
"불편한관계",1
"브이앱",1
"브이앱을",1
"브이앱할때",1
"블랙",1
"븨앱",1
"비슷한",1
"비트",1
"비틀즈",1
"빕스",1
"빗물",1
"빙수",1
"빠수니",1
"빡쳐서",1
"뺀씌",1
"뽀글이",1
"사과문",1
"사나픽",1
"사나픽은",1
"사랑",1
"사랑하",1
"사랑해",1
"사망",1
"사생",1
"사야될만한거",1
"사이",1
"사이다",1
"사이즈가",1
"사자",1
"사장님",1
"사진들퍼가지",1
"사진봐주는거도",1
"사진퍼가서",1
"사탕뿌리",1
"사회부적응자",1
"삭제",1
"살수있을까용",1
"상관",1
"상남자",1
"상납하",1
"상납해",1
"상종하면",1
"상품",1
"상품인가벼",1
"상하",1
"상행",1
"새로떳네",1
"색스하고",1
"생일시",1
"샤샤님",1
"샤워완료",1
"샤워하러간",1
"샤쯔",1
"서랍",1
"서울콘",1
"서재페",1
"선넘는거같은데",1
"선배",1
"선배돌",1
"선착순몇명",1
"선택",1
"설리받다",1
"설리인증",1
"설리좀잘빠는데",1
"설리주는거",1
"설명도좀",1
"설정해둔거봐",1
"설치",1
"성공하면",1
"성년",1
"셀카봉충",1
"소비할",1
"소식",1
"소식듣고왔는데",1
"소집해제됨",1
"속셈",1
"솔로데뷔",1
"쇼챔",1
"쇼케이스",1
"쇼퍼백",1
"쇼핑백",1
"수령받을때",1
"수록곡좀",1
"수집",1
"수철이가누군데시발년들아",1
"숙박비",1
"순수",1
"쉽게들",1
"슈스제갤은",1
"슈스제마갤",1
"슈퍼",1
"스릴러",1
"스밍인증많이가자",1
"스밍해줘야겠네",1
"스크롤",1
"스키타도됨",1
"스탠딩되",1
"스탠딩석에대해",1
"스탠진",1
"스탬프",1
"스턱",1
"스텁허브",1
"스테이지",1
"스토어",1
"슦카팬미",1
"시간째찾는중",1
"시그널때",1
"시동거",1
"시발년",1
"시점",1
"시픈데",1
"신경",1
"신고좀",1
"신곡",1
"신디봉",1
"신분",1
"신분증검사하면안대",1
"신붓감",1
"실사",1
"심각",1
"십년때",1
"십창냈농",1
"싱가폴가서",1
"싱가폴콘",1
"싸구려",1
"싸우지좀마",1
"썬셋",1
"썻다에",1
"쎄레브레이트",1
"쓰레기단분들",1
"씨투에",1
"아그라복용법",1
"아그라처방",1
"아냐에",1
"아노락입고",1
"아는사람들한테",1
"아니랫음",1
"아닌이유",1
"아련감성",1
"아련해서",1
"아무것",1
"아무리봐도",1
"아무말",1
"아배고파",1
"아쉬운점",1
"아시",1
"아아앙아아앙",1
"아원츄백이다",1
"아이스크림",1
"아이즈원",1
"아이폰",1
"아이피",1
"아재",1
"아줌마들이",1
"아직파",1
"아코디언",1
"아프리카",1
"악수",1
"안가길",1
"안가리",1
"안가봤는데",1
"안경",1
"안나왔네",1
"안남앗노",1
"안떨어지나",1
"안뜸",1
"안무서운",1
"안보",1
"안보일까봐",1
"안서도",1
"안싼다면서",1
"안씻었어",1
"안읽어",1
"안전바",1
"안참는다",1
"않을거예용",1
"알고있는거",1
"알몸",1
"알바있농",1
"암같은존재들",1
"압도적",1
"앙제어안되",1
"앙콘이었나",1
"앞에넘",1
"애매",1
"애미뒤진년",1
"애새끼들이",1
"애송아",1
"애프터눈",1
"양도구해봐요",1
"양도해드려용",1
"양옆",1
"양파링",1
"어그",1
"어느정도",1
"어디가야해",1
"어디서보냐",1
"어디수",1
"어릴땐",1
"어벤져스",1
"어이",1
"어제먹은게",1
"어지간하면",1
"어쩌구",1
"어쩌누",1
"어체꿀",1
"어케써",1
"억뷰",1
"언냐들",1
"언니",1
"언제나옴",1
"얼굴확인",1
"얼마나",1
"얼마전",1
"얼마쯤",1
"얼업때",1
"엄마",1
"엄청이뻐보이네",1
"업그레이드하러간",1
"업뎃됬따",1
"없노",1
"없는거",1
"없또",1
"에서",1
"에코백",1
"에휴",1
"엑소",1
"엔딩",1
"엘리자베스",1
"여기사람들",1
"여름휴가",1
"여왕",1
"여자들",1
"여자애",1
"여행리얼리티",1
"여행틋티비는",1
"역작",1
"연관검색어",1
"연세대학교",1
"연습",1
"연재",1
"연차써",1
"열등감",1
"열먹고",1
"엽서",1
"영국",1
"영상",1
"영중",1
"영중켜",1
"예구",1
"예능",1
"예매",1
"예매내역",1
"예약판매",1
"예올예",1
"예판도",1
"옛날치킨",1
"옛날통닥한마리뚝딱함",1
"오늘정신",1
"오늘하",1
"오사카",1
"오오오",1
"오줌마려",1
"오줌마려울",1
"오지",1
"오케스트라",1
"오프굿즈",1
"오프닝곡",1
"오프닝콘",1
"오프라인아",1
"온다그래서",1
"온라인선구매안함",1
"온판산다",1
"올리",1
"올린거",1
"올콘러가",1
"옵카링크",1
"옷걸이두개",1
"옾챗으로",1
"옾카",1
"옾카들어가면바로사나뿅이모티콘보냄",1
"와썹맨",1
"완전범죄각",1
"완트에",1
"왜가져오라한거지",1
"왜쓰냐",1
"왜안됨",1
"왜이",1
"왜이렇게",1
"왜캐",1
"왤캐",1
"왤케",1
"요정",1
"요즘",1
"욕박노",1
"용기",1
"용은",1
"용이",1
"우리집",1
"우비",1
"우짜노",1
"운동하려",1
"울거같음",1
"울와닉",1
"울와직캠",1
"움짤러",1
"워터쇼",1
"원가양",1
"원나옴",1
"원본",1
"원본뭐",1
"원스되",1
"원스들이",1
"원트가서",1
"원트얘기만나오면진짜",1
"원트에서",1
"위드드라마",1
"위등극",1
"위찍겠누",1
"위치",1
"위험",1
"유급",1
"유닛하면",1
"유력한거",1
"유력후보",1
"유출됨",1
"유튜버",1
"유포",1
"으로",1
"으잉",1
"윾걸이랑",1
"을왕리",1
"음해",1
"응모권",1
"응원",1
"응원법도안하면까먹지아늠",1
"의탠딩",1
"이거뭐",1
"이걸",1
"이넹",1
"이노래",1
"이닝무실점하는데",1
"이러",1
"이렇게된거임",1
"이렇게사도",1
"이번공연때",1
"이벤트같은거",1
"이브",1
"이쁘긴",1
"이상한점",1
"이상해",1
"이새",1
"이새끼",1
"이새끼들",1
"이야기해서",1
"이온궁",1
"이정",1
"이하",1
"이하양도함",1
"이후",1
"인간적",1
"인대",1
"인생",1
"인생씹창난거",1
"인정",1
"인증횟수",1
"인지도종범",1
"일공리트",1
"일본애",1
"일본인",1
"일욜콘",1
"일주일뒤",1
"일찍쓰는것보단",1
"일코",1
"일코가무슨뜻인지몰라서",1
"일하기전",1
"임나연",1
"입고",1
"입국",1
"입국때",1
"입국해서그",1
"입덕계기",1
"있나연",1
"있을거",1
"자거",1
"자동차",1
"자살말릴거같은데",1
"자식새끼",1
"자주",1
"잔디마당",1
"잘모르시나본데",1
"잘못본거",1
"잘보여",1
"잘썻는데",1
"잘쓰고잇음",1
"잘어올릴거같은데",1
"잘어울릴거같은데",1
"잠수타놓고",1
"잠수타면",1
"잠이안듬",1
"잡는거",1
"장시간",1
"재밌겠농",1
"재밌긴해",1
"재밌는",1
"재밌는데",1
"재밌었던거",1
"재발급",1
"재발급해주",1
"재입고",1
"재중계",1
"재질",1
"재페하는데",1
"잭슨",1
"저격하지마",1
"저녁",1
"저딴거",1
"저딴거에",1
"저새",1
"저새끼",1
"저새끼머임",1
"저어뒷번호라서",1
"저장",1
"저쩌구하는글",1
"저희찍덕들",1
"적응",1
"적혀있는거임",1
"전갈춤하니까",1
"전기구이통닥조져야겟다",1
"전례",1
"전번",1
"전화",1
"전화하면",1
"점심",1
"정리해서",1
"정상인",1
"정신좀",1
"정연이",1
"정연컷",1
"정전",1
"정직",1
"제가사는건아니고더치페이입니다",1
"제모잘해",1
"제보",1
"제외",1
"제작년",1
"조욘한",1
"조음",1
"조조",1
"조켓누",1
"조켔당",1
"조회수",1
"존나급함",1
"존나부네",1
"존나크게",1
"존버하는",1
"존중해",1
"졸귀",1
"졸업사진",1
"좀궁금한게잇는데",1
"좃목아님",1
"종이티켓",1
"좆고닉들패자",1
"좆노잼인데",1
"좆됐농",1
"좆망갤",1
"좆을건다",1
"좆카리는",1
"좆카리인거",1
"좋은표",1
"좋을까",1
"좌표",1
"죄송",1
"주간",1
"주무",1
"주으면어찌",1
"주이시간",1
"주일",1
"주제",1
"죽다살아났네",1
"줄서봐라",1
"줏대",1
"중독",1
"중독성",1
"중순",1
"중앙",1
"중앙이랑",1
"중인",1
"즈그",1
"즐감하세여",1
"지갑",1
"지금생각",1
"지금일",1
"지능적",1
"지들할말만하네",1
"지떡뭐십덕들아",1
"지령내",1
"지먹음",1
"지원좀",1
"지인석",1
"지효인스타",1
"지효쯔위",1
"직업",1
"직캠",1
"진입",1
"진지",1
"질문",1
"질문좀",1
"짐보관",1
"짐승친구들",1
"집갈거",1
"집중되",1
"짜피",1
"짝꿍",1
"짤림",1
"짱북이가",1
"짹새끼들",1
"짹충임",1
"쪽지",1
"쯔갤",1
"쯔레기통",1
"쯔위냐",1
"쯔위인지",1
"쯔이야",1
"찌질하게",1
"찍덕들없으면",1
"찍덕사진",1
"찍덕사진못보겟네요",1
"찍덕새끼들",1
"찍덕신고는",1
"찍덕연합",1
"찍덕이랑",1
"찍덕주제에",1
"찍덕한테",1
"찍덕행님",1
"찜질방",1
"차단각이",1
"차단당한썰",1
"차단목록",1
"차단했담서",1
"차대절",1
"차이",1
"차이가",1
"참교육하면",1
"참여가능",1
"찾으세요",1
"챙갤",1
"챙겔나눔러하려면",1
"챙겨줍니당",1
"챙시",1
"챙쯔",1
"챙티셔츠",1
"천것들",1
"첨듣네",1
"첨밧을대",1
"첫념글",1
"첫막",1
"첫막콘",1
"첫콘날",1
"첫콘떄는",1
"첫콘에서만",1
"첫콘으로",1
"첫콘은",1
"첫콘이신분",1
"첫콘이젤바쁘네",1
"첫콘좌석",1
"첫페이지",1
"청주",1
"체력",1
"체조",1
"체조콘",1
"쳐맞았는데",1
"쳐먹으면",1
"쳐찍고",1
"초코민트맛이네",1
"총대임명권",1
"촬금때",1
"최고",1
"최대",1
"최소",1
"최적",1
"추돌사고",1
"추진",1
"추천눌러줘",1
"출국하농",1
"출근",1
"출근신청안함",1
"춤추는거",1
"취급",1
"취급해주",1
"취두부",1
"취소하면",1
"츄리닝",1
"층갈지",1
"층떡상각",1
"층아니냐",1
"치명미",1
"치킨무씹는중",1
"치킨사",1
"치킨특",1
"친구얌이",1
"카레",1
"카지",1
"캔디봉만",1
"캔디봉파우치",1
"캔디봉하진",1
"캔봉",1
"캡쳐",1
"커버곡",1
"커버무대",1
"커버무대를",1
"커버함",1
"컨셉",1
"컴갤",1
"컴백",1
"컴백하네",1
"케이스",1
"케이콘못본거진짜존나아쉽네",1
"코스프레",1
"콘가면",1
"콘곡",1
"콘굿",1
"콘굿즈는",1
"콘굿즈도",1
"콘날",1
"콘다끝나고",1
"콘당일날",1
"콘대비해서",1
"콘못찐들",1
"콘서트가는데요",1
"콘서트때",1
"콘서트얼마",1
"콘설가는거라서그런지",1
"콤퓨타",1
"쿠폰주네",1
"퀘스트",1
"퀵스냅살말",1
"크로스백",1
"클렌징브",1
"클리색깔",1
"키싱유아니고",1
"킹갓보이",1
"킹데리아",1
"킹북이",1
"킹탄",1
"킹탄은",1
"킹프터문",1
"타가노",1
"타노스",1
"타멤충",1
"타면",1
"타이머",1
"타이틀",1
"타임",1
"택시비",1
"택시타면",1
"토요일날",1
"토욜콘",1
"통수당했나보네",1
"퇴갤",1
"투모로우랜드",1
"투블럭으로",1
"투표하러가자",1
"트갤갤창새기들은진짜",1
"트갤귀족들에게",1
"트갤나눔러들은",1
"트갤나눔장소",1
"트갤녀",1
"트갤님들",1
"트갤도",1
"트갤러네",1
"트갤러만아니었으면",1
"트갤럼이",1
"트갤린이임",1
"트갤뭐고",1
"트갤반응",1
"트갤버러지들수집중",1
"트갤살인마는",1
"트갤슬로건",1
"트갤안녕",1
"트갤에서",1
"트갤이",1
"트갤저격떴냐",1
"트갤정상적으로",1
"트둥이들",1
"트레이닝복",1
"트버지",1
"트붕이들",1
"트시간",1
"트신맨도",1
"트와에선",1
"트와이스가좋아서",1
"트와이스도",1
"트와이스알았으면좋았을텐데",1
"트와콘",1
"트와콘서트",1
"트와콘서트중에",1
"특집",1
"틀와이스",1
"틋진",1
"틋진두개",1
"틋진은",1
"틋피스가",1
"틋피스귀찮다",1
"틋피스를",1
"틋피스에다가",1
"티켓거래",1
"티켓떨굼",1
"티켓양도해주기로했는데",1
"티켓자리",1
"티켓주웠는데",1
"티켓주웠다",1
"티켓팅해도",1
"티켓확인",1
"팁같은거",1
"파는거",1
"파밍완료",1
"파워뱅크",1
"판매",1
"패드립하",1
"팩트",1
"팬레터",1
"팬코가",1
"퍄퍄퍄",1
"퍄퍄퍄퍄",1
"편린",1
"편지",1
"포경수술하",1
"포기",1
"포인트",1
"포카세트",1
"포토북",1
"포함안되는거",1
"폭탄설치",1
"폴라",1
"푸린효",1
"푹찍푹찍푹찍푹찍푹찍푹찍푹찍푹찍푹찍푹찍푹찍푹찍푹찍푹찍푹찍푹찍푹찍푹찍푹찍푹찍",1
"풀셋이랑",1
"품절되",1
"프레이",1
"프로",1
"플미충새끼댓삭하는거바",1
"피땀눈물함",1
"피땀하면",1
"피자",1
"피파",1
"필요",1
"필요한거",1
"하나씩",1
"하나하나",1
"하는놈만들어와라",1
"하려",1
"하루정도",1
"하면",1
"하자",1
"하층민새끼들",1
"학창시절",1
"한가지",1
"한국어",1
"한남충",1
"한달뒤",1
"한마리",1
"한번나면",1
"한번씩",1
"한번쯤",1
"한판",1
"할거",1
"할로윈코스튬한거",1
"할로윈팬미가",1
"할로윈팬미떡밥",1
"할로윈팬미이야기하지마세요",1
"할인업냐",1
"할팬미때",1
"합동무대라고생각하는건가",1
"합법아",1
"합성짤",1
"핫도그",1
"해결",1
"해석힌트",1
"해주셈",1
"햄버거",1
"행복",1
"허용",1
"헤드",1
"헤드폰",1
"헤드폰써",1
"헤메",1
"헬지통피를",1
"현금만원뽑아다가",1
"현수막",1
"현장갤벤",1
"현장구매",1
"현장판매",1
"현장판매하려",1
"현타오지게오겠네",1
"현타오지던데",1
"현타존나쌔게올듯",1
"현판",1
"혐민충들이",1
"혐오하시",1
"호구",1
"혹시나해서",1
"홀더",1
"홀애비",1
"화면가득",1
"화이트",1
"화장실",1
"확률",1
"확실하농",1
"확인해",1
"환불해",1
"활용",1
"회색",1
"회식하겟농",1
"회차",1
"회차한",1
"효갤",1
"효스타",1
"횬판할거입니다",1
"후기읽어보니까",1
"후반번대인데",1
"훈련소",1
"흠트레스팅",1
"희대",1
"흰수염이랑",1
"히든트랙",1
"힌트글",1
"힘든거부터",1
