"noun","n"
"호응",5
"휴지",5
"가방",4
"가즈아",4
"거기",4
"거리",4
"걱정",4
"고민",4
"고백",4
"고터",4
"공간",4
"공연장",4
"공트",4
"교환할",4
"구역에서",4
"기레기",4
"까지",4
"나눔러들",4
"나연으로",4
"날씨",4
"니네",4
"당첨",4
"대포",4
"두부",4
"두시반",4
"뒷펜스",4
"등장",4
"디원",4
"뚝배기",4
"라이키",4
"류현진",4
"맨날",4
"메인",4
"몇시간",4
"모리닝",4
"모모시",4
"몸싸움",4
"미안해",4
"바보",4
"벤치",4
"본디스웨이",4
"본무대",4
"부모님",4
"분실",4
"브이앱",4
"사나소감",4
"생일",4
"선착순",4
"소감때",4
"속보",4
"수치플",4
"스턱때",4
"스턱인마헤드",4
"스피오",4
"슬리브",4
"승리자",4
"안가",4
"안함",4
"애프터문",4
"앨범",4
"얼마",4
"얼업",4
"얼업베이베",4
"여고생",4
"여자",4
"역대급",4
"옆사람",4
"오프",4
"완전",4
"왜이",4
"월요일",4
"위치",4
"유동",4
"응원소리",4
"의탠딩이나",4
"의탠이나",4
"이것",4
"이해",4
"이후",4
"인정",4
"저새끼",4
"전광판",4
"제발",4
"중계",4
"직캠",4
"쯔위로",4
"찌릿",4
"챙이",4
"처음",4
"천원",4
"첫콘에서",4
"체조경기장",4
"총대",4
"커플",4
"콘도",4
"터미널",4
"퇴근길존버",4
"트와이스는",4
"틋스타",4
"틋티비",4
"팩트",4
"하루",4
"하루종일",4
"하멜",4
"행복",4
"현장판매",4
"현판",4
"호텔",4
"후기글",4
"갓직히",3
"같네",3
"갤럼들",3
"갤창포카",3
"거찍리스트",3
"게이",3
"고음",3
"공근처",3
"교환구해요",3
"구매",3
"구역중에",3
"군대",3
"굿바이",3
"그런거",3
"긴머리",3
"김다현",3
"깊갤에서",3
"나눔장소",3
"나라",3
"나봉쓰",3
"나봉아",3
"나연이랑",3
"념글에",3
"뉴디봉포카",3
"다현아",3
"단체",3
"대가",3
"대단",3
"대대링",3
"댄나때",3
"돌출",3
"두개",3
"뒷자리",3
"들이",3
"딸기티",3
"떡밥",3
"라부",3
"라이키를눌러줘",3
"래커지",3
"링크하",3
"멤버들",3
"멤버들이",3
"명곡",3
"몇번",3
"못가",3
"무반주",3
"무적권",3
"문구",3
"바인더",3
"박제",3
"박지효",3
"반바지",3
"반응",3
"발련들",3
"보관소",3
"본거",3
"부탁해",3
"부활",3
"붕이",3
"빛콘",3
"사나시",3
"사다리",3
"사람들",3
"사랑햄",3
"산거",3
"새벽",3
"샤샤샤",3
"샤워",3
"선창",3
"세시반",3
"섹시",3
"소감말",3
"소똥",3
"소똥충",3
"소울컵",3
"순식간",3
"스밍포카",3
"스탠딩줄",3
"스텐딩",3
"승리",3
"시반",3
"시반쯤",3
"시작전",3
"시작함",3
"시험",3
"식구들",3
"신곡",3
"실시간",3
"실화",3
"아무곳",3
"아쉬운점",3
"아씨발",3
"안나오",3
"안내",3
"암표",3
"앞열",3
"앞자리",3
"애초",3
"앰창",3
"앵콜무대",3
"어그",3
"어느정도",3
"얼굴",3
"엄마",3
"엉덩이",3
"엔딩",3
"여덕들",3
"여러분",3
"여성분",3
"여운",3
"연예인",3
"영상중계",3
"영상찍",3
"예정",3
"오른쪽",3
"오후",3
"왓럽",3
"왼쪽",3
"우치",3
"움짤",3
"원가양도",3
"원스함",3
"음원",3
"음중링크",3
"의탠딩은",3
"의탠딩인데",3
"이름응원법",3
"이상",3
"이젠",3
"일요일",3
"입구",3
"입냄새",3
"입장가능",3
"입장하",3
"잘못",3
"저분",3
"정연아",3
"젤리콘",3
"조합",3
"존버",3
"종이슬로건",3
"좆크트",3
"좋노",3
"좌석교환",3
"주변",3
"준비",3
"진지",3
"쯔갤",3
"쯔위야",3
"찍덕들",3
"찐따",3
"찜질방",3
"첫막",3
"첫번째",3
"첫콘간",3
"총대님",3
"촬영",3
"최고",3
"최애",3
"추천좀",3
"축하",3
"충전기",3
"친구",3
"칠렉스",3
"카드",3
"카페",3
"컵홀더",3
"코피",3
"콘끝나고",3
"콘서트때",3
"텐션",3
"퇴장",3
"투썸",3
"트갤꺼",3
"트갤러들",3
"트갤슬",3
"트갤슬로건",3
"트까짏하는",3
"트레이닝복",3
"트레이딩카드",3
"트버지",3
"트붕이들은",3
"트붕이들이",3
"트와이스와",3
"트콘",3
"티셔츠",3
"티켓팅",3
"파도",3
"판막콘",3
"판매",3
"팬미팅",3
"폰카",3
"프로",3
"화이트",3
"효모",3
"효모충",3
"후기써",3
"후배돌",3
"가능성",2
"가도되",2
"가라",2
"가본사람",2
"가족단위",2
"각오",2
"갈래",2
"감사",2
"강남구청",2
"같은거",2
"개빡친",2
"개새끼",2
"개시발",2
"개씨발",2
"개잘하던데",2
"개쪽팔림",2
"개추",2
"개추점",2
"개추좀",2
"개추좀박자",2
"갤러들",2
"갤럭시",2
"거기가면",2
"검은색",2
"경기중단",2
"계신가여",2
"고닉새끼들",2
"고닉일시",2
"고민안해",2
"공가",2
"공구셋",2
"공방",2
"공식슬로건",2
"공연장안",2
"공지",2
"공짜로드",2
"관리",2
"광고",2
"교환글",2
"교환하자",2
"교환해주",2
"구걸",2
"구역보다",2
"구역이",2
"구역인데",2
"구차대절",2
"구토빌",2
"굿즈도",2
"굿즈샵에서",2
"굿즈스토어",2
"궁금한",2
"궁금해",2
"궁예",2
"그때",2
"글고보니",2
"글씨",2
"급행",2
"기념",2
"기억해",2
"기차",2
"김다횬",2
"깊갤창녀들",2
"깐랑캐들",2
"깰거같아서",2
"꺼이꺼이",2
"꾸준글",2
"꿀잼",2
"꿀팁",2
"끌올",2
"나봉시",2
"나시입고",2
"나중",2
"난리",2
"남음",2
"남자",2
"남자화장실",2
"낰낰",2
"내꺼",2
"내용",2
"너무멀",2
"널내담",2
"넘네",2
"넘들",2
"네이버",2
"노노노노",2
"노숙",2
"녹음",2
"눈치보",2
"뉴비",2
"느리네",2
"능력",2
"다샀는데",2
"다음부턴",2
"다행",2
"단발",2
"담배",2
"담부턴",2
"답장",2
"당당",2
"대기시간",2
"대리해주",2
"대체적",2
"대피요령",2
"데뷔초",2
"도랏",2
"도착해도",2
"돌출무대",2
"동물잠옷",2
"동영상",2
"돼지들",2
"두시간",2
"둥둥착",2
"드레스",2
"들어와바",2
"디비디",2
"딘지",2
"딥디",2
"딸기크롭티남덕은",2
"땀내",2
"떡고형",2
"똥꼬쇼",2
"똥냄새나는데",2
"라이트덕",2
"러닝타임",2
"레드와이스",2
"류뚱",2
"르노",2
"리얼",2
"마감",2
"마넌",2
"마무리",2
"마트",2
"막열",2
"막콘갈걸",2
"만큼",2
"많누",2
"많은거",2
"말하",2
"말하는거보면",2
"맛난거",2
"망원경",2
"매들리",2
"맨뒤",2
"맴맴",2
"머이",2
"먹을거",2
"메갈페미들은",2
"메모",2
"메인기사",2
"메인댓관갑시다",2
"멘트하는데",2
"멜론",2
"멤버당",2
"몇장",2
"모갤",2
"모모포카",2
"모텔",2
"목욕탕가서",2
"묘갤",2
"무대때",2
"무대하",2
"무료나눔",2
"뮤비",2
"미개봉드립니",2
"미귄방석",2
"미나갤",2
"미나시",2
"미성년자",2
"미쳤누",2
"민소매",2
"민폐",2
"바다",2
"바우터",2
"박제타임",2
"반성해",2
"발견",2
"발련아",2
"방석좀",2
"백팩충",2
"벽갤",2
"병신",2
"보배원스",2
"보이노",2
"부분",2
"분들",2
"분에",2
"불러준거",2
"불법중계",2
"불편",2
"불편해",2
"블랙핑크",2
"블루레이",2
"블투",2
"블핑",2
"비슷",2
"비슷함",2
"빛콘끝나고도",2
"사나",2
"사나로션",2
"사나울린",2
"사다쯔",2
"사망",2
"사이",2
"삭제",2
"상패",2
"샤샤님",2
"샤샤샤시",2
"성품",2
"섹시한",2
"셀카",2
"셋리",2
"셰커",2
"소감영상",2
"소식",2
"소원팔찌",2
"손가락",2
"수건",2
"수령",2
"수리",2
"숭사리",2
"스위토커",2
"스탠딩가면",2
"스탠딩갈",2
"스탠딩넘",2
"스탠딩님",2
"스탠딩중",2
"스탠딩표",2
"스토",2
"스트렙실",2
"시야",2
"시원",2
"시작하네",2
"신분증",2
"실수",2
"실책",2
"싱크",2
"쓰레기단",2
"쓰레기통",2
"아근데",2
"아니근데",2
"아래",2
"아무느낌",2
"아시발",2
"아싸",2
"아아아알기",2
"아앙",2
"아이폰",2
"아재들",2
"악마",2
"안간",2
"안나",2
"안녕하",2
"안무",2
"안사",2
"안온",2
"안주",2
"안하",2
"애들아",2
"애새끼",2
"애즈원",2
"액자",2
"야야",2
"양도구합니",2
"어깨",2
"어딘데",2
"어떤놈이",2
"어머니",2
"어제에비해",2
"어제오늘",2
"어제콘",2
"어짜피",2
"억뷰",2
"언급",2
"얼음물좀",2
"없는거",2
"없제",2
"에어컨",2
"에즈원",2
"엘홀더",2
"여름곡",2
"여초년",2
"연동",2
"연속등록",2
"연예",2
"열이",2
"열중",2
"열창",2
"였는데",2
"였음",2
"영수증",2
"영의",2
"영중러",2
"영화",2
"예매",2
"예스",2
"예에에에",2
"예올예",2
"오스",2
"오예",2
"오프닝",2
"오후원스",2
"온라인",2
"올콘러",2
"와이스",2
"왓럽때",2
"왜캐",2
"외국인",2
"외국콘",2
"외국팬",2
"요번",2
"용이",2
"우아",2
"우아아아아아",2
"우측",2
"운사람",2
"울산",2
"웃기",2
"원가양",2
"원스한",2
"원인어밀리언",2
"원트",2
"월투",2
"위드",2
"유튜버",2
"유튜브",2
"유튭",2
"유튭에",2
"으아아아아아",2
"윾정연",2
"은거",2
"은근",2
"응모",2
"응모권",2
"응원안",2
"의미",2
"의상",2
"의자",2
"의탠으로",2
"의텐딩",2
"이거댓글좀달아주셈",2
"이건비슷하네",2
"이냐",2
"이때",2
"이벤",2
"이스",2
"이시간",2
"이야아아아아아",2
"이온워터",2
"이제",2
"이지",2
"인기",2
"인사",2
"인실",2
"인싸",2
"인싸누나들",2
"인증",2
"인터넷",2
"인터뷰",2
"일본어",2
"일연",2
"입덕",2
"입장하면",2
"자랑",2
"자리교환",2
"자짤달고",2
"작은거",2
"잘텐",2
"잘하누",2
"장기",2
"장면",2
"장발",2
"재발",2
"저격",2
"저놈",2
"저번",2
"전부",2
"정규",2
"정보",2
"정연갤",2
"제와삐",2
"제왑아",2
"젤리들",2
"조공도시락",2
"존나웃기네",2
"존재",2
"종이",2
"좆목단",2
"좌석분",2
"좌석표",2
"좌우",2
"좌표",2
"죄송",2
"주년",2
"주위",2
"주차장",2
"준비물",2
"중고",2
"중국",2
"중국인",2
"중러진짜",2
"지금",2
"지금너에게로갈래",2
"지금출발",2
"지랄",2
"지방충",2
"지옥",2
"지정석",2
"지켜주는시",2
"지퍼백",2
"지하철역",2
"지효구합니",2
"지효시",2
"진행",2
"짹목단",2
"짹불편러",2
"쯔이",2
"찍덕새끼",2
"찍덕이",2
"챙갤나눔러",2
"챙시",2
"첫날",2
"첫콘도",2
"첫콘러는",2
"첫콘러들",2
"첫콘러들아",2
"첫콘만",2
"첫콘패배",2
"체조주변",2
"체조콘",2
"체크",2
"초딩",2
"초반",2
"추가",2
"추정되",2
"취소",2
"층좌석",2
"치킨",2
"캔디봉만",2
"캔디봉포카로",2
"캠디봉",2
"커버곡",2
"커버무대",2
"컨디션",2
"컴백각",2
"코앞",2
"콘가서",2
"콘서트가는데",2
"콘서트가서",2
"쾌적",2
"크롭티남",2
"크롭티남덕",2
"킹깐만",2
"타고",2
"타이밍",2
"타이틀",2
"택시",2
"택시타고",2
"터니넙",2
"텍스트",2
"톼이슴",2
"퇴근",2
"트갤럼",2
"트갤럼들",2
"트갤에",2
"트레이딩",2
"트바트바",2
"트붕이랑",2
"트붕이로",2
"트신맨",2
"트와이스라이츠",2
"트와이스에서",2
"트와콘",2
"트와콘에서",2
"틋스토리",2
"티켓베이",2
"파는거",2
"팬덤",2
"팬매님",2
"팬메이드영상",2
"팬미",2
"팬씨유",2
"팬이벤트는",2
"편곡",2
"편의점",2
"포카교환",2
"폭발",2
"표정",2
"풀로",2
"품절됨",2
"프리뷰",2
"피부",2
"필독",2
"필요",2
"하면",2
"하트",2
"한가지",2
"한거",2
"한마디",2
"한명",2
"한잔",2
"한적없쥬",2
"할거",2
"행복해",2
"향수",2
"현장가면",2
"현장구매",2
"현장러들",2
"현장수령",2
"현타는",2
"환불",2
"효뭉효뭉",2
"후기검색해서",2
"후기쓸",2
"후레쉬",2
"후회",2
"흑우",2
"흑우들",2
"가격",1
"가는거",1
"가는게소원입니다",1
"가는넘들은",1
"가는언니들",1
"가능한",1
"가능한곳잇냐",1
"가능함",1
"가도됨",1
"가독성최강",1
"가드",1
"가라앉히는방법없냐",1
"가면되",1
"가면됨",1
"가면보이",1
"가방필수",1
"가사몰",1
"가사좀",1
"가성",1
"가섳굿즈줄없으면",1
"가수",1
"가오나시귀엽누",1
"가운데",1
"가위바위보",1
"가자아아아",1
"가장좋아하는",1
"가져가누",1
"가져온애들",1
"가족들",1
"가즈아아아아아",1
"가즈암",1
"가지",1
"가지말고",1
"가치",1
"각목",1
"각종포카",1
"각혈하네",1
"간디",1
"간보는친구들아",1
"간적으로",1
"간접체험",1
"간직할꺼에요",1
"갈궈주면",1
"갈껄",1
"감독",1
"감독좀",1
"감동먹음",1
"감동이벤트",1
"감동콘",1
"감성넘치지",1
"감수성",1
"감정",1
"감탄했는데",1
"갓노",1
"갓울",1
"강림",1
"강제",1
"강퇴충",1
"갖다올까",1
"같노",1
"같다",1
"같은애가",1
"같이감",1
"같이바람쐬면",1
"같이좀신나자",1
"같이하는거",1
"같진",1
"개가져가서",1
"개겹친거면",1
"개고생하",1
"개구리",1
"개꿀이농",1
"개꿀이였음",1
"개꿀이자너",1
"개꿀잼",1
"개꿀잼썰",1
"개널널했냐",1
"개널널했던데",1
"개념",1
"개단단하",1
"개더워야",1
"개덥노",1
"개떡락",1
"개떡락하",1
"개떡상함",1
"개띵곡",1
"개많더라",1
"개많음",1
"개많이했겟지",1
"개메좆",1
"개메좆입갤",1
"개미쳤다",1
"개바로먹었다",1
"개변태",1
"개별",1
"개병신",1
"개병신들땜에",1
"개병신인",1
"개부러워",1
"개빡세게",1
"개빡치네",1
"개빡친다",1
"개빡침",1
"개빨리오누",1
"개사버전이",1
"개삿는데",1
"개샀는데",1
"개새끼들",1
"개새낀줄",1
"개색기",1
"개서럽게",1
"개쉬원하노",1
"개슬프네",1
"개시윈하더라",1
"개신낫노",1
"개씨발년들",1
"개씨발놈들",1
"개씩",1
"개씹",1
"개씹고인물",1
"개씹널널함",1
"개씹뉴비",1
"개씹떡상각",1
"개씹띵곡임",1
"개아쉽다",1
"개오래됬어",1
"개오졋다",1
"개오지기",1
"개웃긴게",1
"개웃김",1
"개월",1
"개이뻤는대",1
"개이쁨",1
"개인유튜버라는데",1
"개작더라",1
"개작음",1
"개잘만들엇다",1
"개잘보이더라",1
"개잘생겼네",1
"개잘하누",1
"개재밌음",1
"개저씨",1
"개조졌음",1
"개졷상앗다",1
"개좆같앗는데",1
"개좆같앗으",1
"개좋노",1
"개지",1
"개짧은",1
"개쩐다",1
"개찡찡거리던분",1
"개착하네",1
"개쳐먹고",1
"개추댓",1
"개추댓해",1
"개추박아야",1
"개추좀누르셈",1
"개추하",1
"개취",1
"개크더라",1
"개털림",1
"개판",1
"개패",1
"개했네",1
"개헬이네",1
"개헬이여도",1
"개힘들지",1
"갠찬은평",1
"갤갤됨",1
"갤갤심하네",1
"갤검색에",1
"갤꺼라",1
"갤나눔",1
"갤눈팅",1
"갤러리",1
"갤럼들은",1
"갤럼없냐공",1
"갤럼임",1
"갤럼있냐",1
"갤럼있다는게",1
"갤록잘보고",1
"갤보는중",1
"갤이름",1
"갤주생일이아니라",1
"갤주픽",1
"갤주픽이라고",1
"갤질",1
"갤질좀",1
"갤질하면",1
"갤질할시간에",1
"갤창넘",1
"갤창새끼들",1
"갤창포카수령할때정신이혼미해짐",1
"갤켜라",1
"갤포창카",1
"갤할말",1
"갤함",1
"갬시발",1
"갯수",1
"갱이",1
"갸꾸르",1
"갸꿀이였던점",1
"걍개멋있음",1
"걍되던데",1
"걍일찍가서",1
"거같은데",1
"거기트갤꺼라",1
"거듭",1
"거론",1
"거바",1
"거의",1
"거인",1
"거인새끼들",1
"거절",1
"거절해",1
"거지같은곳에서",1
"건강챙기기",1
"건너도",1
"건의",1
"건전지갈아야하냐",1
"건전지도",1
"걸그룹상상함",1
"걸리누",1
"걸리지마삼",1
"걸크러쉬다",1
"검방잘하는데",1
"검색기능",1
"검색하니",1
"검색해보셈",1
"검은강",1
"검은색부분",1
"검은선풍기",1
"검정색",1
"검정테마",1
"검정티",1
"게임",1
"게임중",1
"겜방에서",1
"겠다",1
"겨털이라도",1
"겨환한다",1
"견우와직녀",1
"결국들어맞았음",1
"결국완패",1
"결론",1
"경기",1
"경기장",1
"경기장가는중인데",1
"경비",1
"경악함",1
"경찰",1
"경찰뜬거",1
"경찰서가",1
"경찰차왜있슴",1
"경호들이",1
"경호형님",1
"계단",1
"계속가자",1
"계속나",1
"계속들어오냐",1
"계속뭐하던데",1
"계속싸지르는데",1
"계속음악나",1
"계속틀렸는데",1
"계정많네",1
"계획",1
"고나비",1
"고닉달고",1
"고닉분오세요",1
"고닉새끼",1
"고닉얼굴",1
"고닉인새끼들",1
"고닉한명찾음",1
"고딩들",1
"고래고래질러",1
"고문받는거",1
"고민되",1
"고민되노",1
"고백할",1
"고백해서",1
"고생",1
"고생하",1
"고소",1
"고싶누",1
"고싶대",1
"고싶은",1
"고온날",1
"고와",1
"고우시노",1
"고우시누",1
"고음폭발",1
"고인물새끼들",1
"고장",1
"고졸",1
"고졸해",1
"고척",1
"고추",1
"고추잘라야할",1
"고터근처",1
"고터와서",1
"고터행",1
"곧뒤져도",1
"곧보자는게",1
"골드와이스",1
"골라주셈",1
"공개처형",1
"공구나눔",1
"공구수령",1
"공구총대",1
"공군분",1
"공기순환장치같은거",1
"공도",1
"공방보단",1
"공방포카교환",1
"공복",1
"공부해",1
"공식",1
"공안",1
"공앱쓰는트붕이들아",1
"공연보",1
"공연시간",1
"공연장내부",1
"공연후",1
"공원",1
"공원카드",1
"공이",1
"공인",1
"공입구",1
"공주변",1
"공중화장실",1
"공출발",1
"공트박제",1
"공허해",1
"공황장애오",1
"관객들",1
"관객빨",1
"관객석",1
"관람",1
"관람가능",1
"관련해서",1
"관심",1
"관음하는건",1
"관음하다",1
"관음하러",1
"관음할까",1
"관참시",1
"광역버스",1
"괜미팅때는",1
"괜코들인가",1
"괴물목소리가",1
"교촌치킨빠꾸먹",1
"교촌허니콤보",1
"교호난가능",1
"교환랄분",1
"교환이요",1
"교환점",1
"교환하",1
"교환하면",1
"교환할갤럼",1
"교환할싸람",1
"교환함",1
"교환합시닷",1
"교환해돌라하면",1
"교황",1
"구경",1
"구글",1
"구독누르고왔다",1
"구디봉뉴디봉쌍디봉들고응원못하면에바지",1
"구디봉들고갔는데",1
"구디봉흔들게",1
"구라",1
"구매가능",1
"구매가능해",1
"구매하신",1
"구멍",1
"구별되",1
"구약",1
"구역넘들",1
"구역드립",1
"구역별",1
"구역앞열",1
"구역이신",1
"구역이였던",1
"구역인디",1
"구역있는",1
"구역중에서",1
"구입",1
"구토",1
"구토범벅",1
"구토범벅났다는",1
"구팬매님",1
"구할방법",1
"구함",1
"구합니당",1
"구해봅니당",1
"구해요오",1
"구해용",1
"국밥말",1
"국밥에소주한잔해야겟다",1
"국힙원탑",1
"군바리",1
"군복입",1
"군복입고",1
"굳게믿어본다",1
"굴팁준다",1
"굿나잇",1
"굿즈가",1
"굿즈가방",1
"굿즈같은",1
"굿즈남으면",1
"굿즈대기했다는데",1
"굿즈로",1
"굿즈봉",1
"굿즈사는거",1
"굿즈사려면",1
"굿즈사서",1
"굿즈살것들",1
"굿즈살수있냐",1
"굿즈샵줄이",1
"굿즈줄설거",1
"굿즈줄설래",1
"굿즈줄없다고",1
"굿즈줄에사람",1
"굿즈줄에서도",1
"굿즈줄이",1
"굿즈줄이랑",1
"궁금",1
"궁금한거",1
"궁금한게",1
"궁금한게잇는데",1
"궁금한데",1
"궁금함",1
"궁금해서",1
"궁예점해봐",1
"귀걸이",1
"귀두컷",1
"귀여운썰",1
"귀찮누",1
"그거맛지",1
"그거생각나네",1
"그거올라오겟네",1
"그거하자는",1
"그걸로들을래",1
"그것이알고십다찍는놈",1
"그게내스타일이지",1
"그냥포카가",1
"그넘이엇나",1
"그놈",1
"그늘",1
"그늘사라짐",1
"그동작이",1
"그때왔던애들",1
"그래너",1
"그래도대부분",1
"그래사",1
"그러는거임",1
"그런거임",1
"그런년들한테",1
"그런일절대없어",1
"그럼거기서아니요하냐",1
"그럼오늘",1
"그레전드",1
"그만보여달라해",1
"그말이맞긴하네",1
"그말할때",1
"그새끼",1
"극과극",1
"근대",1
"근데어제보",1
"근데응원법하다보면",1
"근데트갤나눔슬로건은좀",1
"글댓글",1
"글댓합",1
"글댓합치면",1
"글리젠",1
"글보다보니",1
"글삭",1
"글삭몬디",1
"글올린놈",1
"글은안싸고",1
"글이안올라가네",1
"글좀써바",1
"금가",1
"금방가",1
"금방오",1
"금방올게",1
"금방올게요",1
"금방올게요면",1
"금수저",1
"금액",1
"금어디",1
"금요일",1
"금융",1
"급식",1
"급식들",1
"급식새끼",1
"급식지방충",1
"급이다",1
"급해서그런데",1
"기념딸",1
"기다리라는거",1
"기대되",1
"기대되너",1
"기대되넝",1
"기대했는뎅",1
"기레기년",1
"기레기들",1
"기레기씨발",1
"기록",1
"기모디",1
"기부",1
"기분아",1
"기사님",1
"기사사진",1
"기숙사가면",1
"기억삭제",1
"기억안남",1
"기억해주",1
"기자분",1
"기절할번해씀",1
"기준",1
"기차받아논",1
"기회되",1
"기획",1
"긴급",1
"긴머리끝",1
"긴생머리",1
"긴장되누",1
"긴함",1
"길막하네",1
"김밥집와서",1
"김치",1
"깁미원몰찬스",1
"깊갤",1
"깊갤에",1
"깊갤하던데",1
"까는이유",1
"까던",1
"까만옷",1
"깐덮은",1
"깐랑캐라는",1
"깐썰좀풀어봐",1
"깐썰풀어",1
"깔때기눌러서",1
"깜빡",1
"깝치네",1
"깡촌사",1
"깨끗하게들리는거",1
"꺼억하는놈",1
"꺼조서",1
"껌나눔이",1
"꼬리말테스트",1
"꼬릿말",1
"꼬마",1
"꼬맹이",1
"꼭봐라",1
"꼭산다",1
"꼴깝떨지마세여",1
"꼴페충년들",1
"꽂으세요",1
"꽃에서등장하는",1
"꽉찼냐",1
"꽤많",1
"꾜파하고싶은데",1
"꿀꿀해",1
"꿀빨면서",1
"꿈가타",1
"끊어졋노",1
"끌고간거",1
"끌려나간애들",1
"끌올해야",1
"끝나겠누",1
"끝난거",1
"끝났나보네",1
"끝났다",1
"끼니걱정이나쳐하고살지",1
"끼먹음",1
"나가린줄알고",1
"나간거",1
"나갔노",1
"나갤둡갤영상찍은거",1
"나노",1
"나눔갤러들",1
"나눔공구",1
"나눔러들이",1
"나눔러분",1
"나눔러한테",1
"나눔러할때",1
"나눔받고",1
"나눔받고싶은데",1
"나눔받으러",1
"나눔받으러갓다가",1
"나눔받은",1
"나눔받을",1
"나눔받을때도",1
"나눔받을려면",1
"나눔받을만큼받은거같은데",1
"나눔시간대",1
"나눔어제",1
"나눔줄",1
"나눔하는분들",1
"나눔하시는분",1
"나눔함",1
"나눔해",1
"나눔해준다고",1
"나눔했는지는",1
"나도",1
"나도같이보자",1
"나도막콘가고싶어",1
"나도막콘갈래",1
"나도막콘뛰고싶다",1
"나도막콘보내줘",1
"나도박제",1
"나도보",1
"나로바꾸",1
"나름",1
"나만계속꺼졋냐",1
"나머지",1
"나보다",1
"나봉스",1
"나봉이가",1
"나빼고",1
"나아직",1
"나연님",1
"나연시",1
"나연아",1
"나연포카",1
"나올둣",1
"나을거",1
"나이순으로해도효모는안맞고",1
"나이스",1
"나일거",1
"나정도",1
"나정모",1
