"noun","n"
"응모권",1
"응모법",1
"응모하는건",1
"응원",1
"응원법",1
"의견",1
"의견전달",1
"의문",1
"이건의심",1
"이달라지",1
"이대",1
"이둘",1
"이득",1
"이디야",1
"이때",1
"이떡밥",1
"이러",1
"이러다시발",1
"이런거",1
"이런거에",1
"이루마",1
"이말",1
"이번건",1
"이번사건",1
"이번주",1
"이벤트때문에",1
"이브아이즈",1
"이쁜거만",1
"이상해",1
"이새",1
"이새끼존나싫어함",1
"이샛기들아",1
"이성",1
"이시각",1
"이온",1
"이왕지르는거",1
"이용되는거",1
"이용하면",1
"이유",1
"이이이발",1
"이전할거",1
"이정",1
"이젠",1
"이쯤했으면",1
"이태원",1
"이해",1
"이해는가능한데",1
"이해안",1
"인사",1
"인스타에올린",1
"인싸겠거니",1
"인싸넘들도",1
"인싸들",1
"인싸들만",1
"인싸들은",1
"인싸들이자너",1
"인증하면",1
"인천공항",1
"인터파크공연",1
"인터페이스",1
"인하",1
"일괄저장",1
"일반여권",1
"일반팬",1
"일본어",1
"일본인",1
"일본젤리넘",1
"일본콘",1
"일본팬",1
"일요일",1
"일욜날",1
"일인스타",1
"일잘하지",1
"일정",1
"일치",1
"일했으면좋겠다",1
"입갤함",1
"입대",1
"입덕한",1
"입장가능",1
"입장하려",1
"잇음",1
"있노",1
"있으믄",1
"있을꺼",1
"있지퀴들",1
"자고",1
"자괴감",1
"자기",1
"자긴너무이르고",1
"자꾸까먹노",1
"자꾸나는데",1
"자꾸생각남",1
"자너",1
"자동로그인해제",1
"자랑",1
"자랑한",1
"자리",1
"자빠졌노",1
"자주",1
"자짤안떼는",1
"자짤어케함",1
"자추",1
"작년콘",1
"작작해",1
"잔나비",1
"잘못한거",1
"잘생겻단소리좀",1
"잘생긴사람들",1
"잘어울리긴",1
"잘좀가리고올리셈",1
"잘찍는애들",1
"잘찍잖아",1
"잠실",1
"잠실주경기장",1
"잠실콘",1
"잠자리",1
"장난",1
"장난치는거",1
"장담",1
"장소",1
"재밋네",1
"재밋눙",1
"재밌는거",1
"재밌을",1
"재즈",1
"재탕",1
"쟈철",1
"저거패고잇긴하냐",1
"저격",1
"저넘뭐함",1
"저녁값",1
"저녁에하러가야지",1
"저런거",1
"저런거에",1
"저런떡밥돌리네",1
"저런저격으론",1
"저런행동을",1
"저리유도하자",1
"저번휴가때",1
"저분",1
"저새기",1
"저샛기",1
"저왜념",1
"저장",1
"저장함",1
"적당이해",1
"적당히란걸",1
"전곡",1
"전광판",1
"전부",1
"전설",1
"전직",1
"절친",1
"점선넘네",1
"점심",1
"점심먹을까",1
"점심시간끝",1
"정공갤",1
"정도",1
"정상인넘",1
"정설",1
"정신이상",1
"정신적",1
"정연",1
"정연지효",1
"정책",1
"정체밝히는거",1
"젖닌",1
"젖닌죽어",1
"제목을모르",1
"제보",1
"제보부탁드립니",1
"제왑네이션",1
"제왑은",1
"제왚에",1
"제왚이",1
"제이팝",1
"제일오래",1
"제일잘생겼는데",1
"젤리",1
"젤리시발미개하네",1
"젤좋앗을거같아",1
"졌노",1
"조아요",1
"조아하지",1
"조언",1
"조언좀",1
"조용히",1
"조짐보이",1
"조카",1
"조회수",1
"존나맛있음",1
"존나신나네",1
"존나심하던데",1
"존나씹스럽네",1
"존나짠데",1
"존나팬다",1
"존버하고",1
"존재자체",1
"종료",1
"종신해",1
"좆는좆리다",1
"좆만한데",1
"좆목충",1
"좆목팟",1
"좆병신갤플",1
"좆병신인게",1
"좆쿠텐새끼",1
"좆큐리",1
"좋네",1
"좋아요가아님",1
"좋은거임",1
"좌는",1
"죗값",1
"죳노잼",1
"주간",1
"주는걸로",1
"주던거",1
"주도행사잇",1
"주식",1
"주인공시",1
"죽돌이들",1
"죽음",1
"준우",1
"중고나라",1
"중앙앞열이",1
"중요한거",1
"증대",1
"지금돌리면뜬다",1
"지금묘시",1
"지금열심히돌리자",1
"지금쟁여둔",1
"지금포카리까볼게",1
"지급",1
"지랄났네",1
"지랄났누",1
"지랄좀",1
"지먹음",1
"지방",1
"지원",1
"지잡한남패배자",1
"지직",1
"지쯔자이",1
"지하철역",1
"지효시",1
"직업",1
"직찍영상",1
"직찍움짤",1
"직캠",1
"직캠도",1
"직캠찍어주는",1
"진애",1
"진정해",1
"진지",1
"진지충이",1
"진짜꿀",1
"진짜다현",1
"진짜미나너무예쁜데",1
"진짜아까낮",1
"진짜온거",1
"진짜잘생긴트갤럼들은",1
"진짠데",1
"진행중",1
"짜장면",1
"짠해",1
"짤저장할려면",1
"짤털안해조",1
"짤털하는데",1
"짧은머리가",1
"짹넘들",1
"짹새끼들은",1
"짹에보니",1
"짹저격하는",1
"쫌따",1
"쯔갤나눔러가",1
"쯔위",1
"쯔위로",1
"쯔위생일까지",1
"쯔위시",1
"찌다보니까",1
"찍길원하냐",1
"찍덕떡",1
"찍덕말고도",1
"찍덕은싫지만",1
"찍덕을빠는게아니라",1
"찍덕의삶",1
"찍덕이찍는사진이필요한거야",1
"찍덕이찍은사진은",1
"찍덕죽어",1
"찍덕중정상이없지",1
"찍덕팔로우",1
"찍덕해보고싶은마음은있음",1
"찍먹",1
"찍먹넘들이랑먹을때",1
"찍먹부먹",1
"찍먹충들앞에서",1
"찍먹충은",1
"찍먹하는새끼들",1
"찍먹하는새끼들은",1
"찍먹하는새끼들특",1
"찍먹하면",1
"찍어먹는게",1
"찍어먹는답니다",1
"찍어먹어야지",1
"찍은새끼는",1
"찐거리는거보니",1
"찐따년",1
"찐따새끼들언제죽냐",1
"찡찡대던데",1
"찢은넘아닌가",1
"차단등록좀",1
"차단해",1
"차대절",1
"차롄가",1
"참여",1
"참여어",1
"참여한",1
"찹쌀탕수육",1
"찻집분위기",1
"찾았던거까지만올린다",1
"찾으세요",1
"채영이때문에",1
"책임",1
"챔결",1
"챙갤",1
"챙이가말한",1
"처넣어",1
"처음먹어봤는데",1
"처음알았다",1
"처음암",1
"천원주네",1
"첨가봤는데",1
"첨봄",1
"첨해봤는데",1
"첫단콘이",1
"첫당첨자",1
"첫짤",1
"첫콘때",1
"첫콘충",1
"청개구리투성이다",1
"청국장",1
"체리콕",1
"체조경기장",1
"체조또하는거가능하냐",1
"체조콘",1
"체크",1
"체크바지같은거",1
"체크바지어서사녀",1
"쳐다는새끼들은",1
"쳐달라는",1
"쳐맞고",1
"쳐먹어",1
"쳐바를까",1
"초도안걸리는데",1
"초등교사",1
"초록창",1
"초밥",1
"초성퀴즈하는거",1
"초소",1
"총대님",1
"총대직달",1
"총머놈",1
"최고",1
"최다",1
"최애",1
"최초",1
"최하",1
"추가",1
"추가해서",1
"추천",1
"축가",1
"축구장",1
"축복",1
"축하",1
"축하해",1
"출고",1
"출연한",1
"충격",1
"충되버렸노",1
"취미",1
"츄갤이",1
"치킨갤벤한다",1
"치킨시켜먹는다",1
"친구",1
"친구넘",1
"친구얌이",1
"친절",1
"친척",1
"칠기세",1
"침공",1
"침공짤",1
"카더라잇든데",1
"카드이거",1
"카드주웟는데",1
"카메라사",1
"카톡친구",1
"카톡프사좀",1
"카톡확인안하",1
"카페사람많길래",1
"커버가능",1
"커버곡",1
"커버어",1
"커버해",1
"커엽네",1
"커플",1
"컨셉",1
"컨셉이길",1
"컨셉하",1
"컴갤은",1
"컴백",1
"컴백때",1
"컴터",1
"컵라면",1
"케이뽀쁘",1
"케챱입에다",1
"코드",1
"코베",1
"콘갓다왔으면",1
"콘긑나고",1
"콘기억",1
"콘끝나고",1
"콘도",1
"콘못찐",1
"콘서트갔다온거",1
"콘서트공개처형때잡힌",1
"콘서트때",1
"콘서트떄",1
"콘서트보러온",1
"콘크리트",1
"콘후기는",1
"콜라보",1
"콥등이들",1
"콥등이맹구젖닌은",1
"콧냄세가",1
"콧냄세는",1
"콧볼",1
"쿠알라룸푸르콘서트",1
"쿠알라룸프콘",1
"쿨한척",1
"퀴즈좀작작해",1
"큰거",1
"큰사발면사왓따",1
"클릭",1
"클린갤",1
"클린통시사",1
"키긴애매하고",1
"킹동이",1
"킹두부",1
"킹분",1
"킹쳤나봐만",1
"킹초",1
"킹트립이라고",1
"타래",1
"타령이누",1
"타이밍",1
"타이밍놓쳐서",1
"타이밍인거",1
"타이틀",1
"탈갤했던놈이",1
"탈모임",1
"탑시드",1
"탑시드찍덕중에",1
"탕수육먹는데",1
"탕수육찍먹하면",1
"탕슉",1
"태국콘",1
"태준아",1
"터진거임",1
"테일즈위버노래아",1
"텍스트",1
"텐도로",1
"텐도형",1
"텐도형은",1
"텐션",1
"토스만하",1
"토스문제",1
"토스저걸",1
"토스카드",1
"토욜날",1
"토토",1
"토트넘",1
"토핑",1
"톡방",1
"통합우승하면",1
"퇴갤하겠지",1
"퇴당함",1
"투자",1
"투표",1
"트갤공구는",1
"트갤너만없는",1
"트갤넘들",1
"트갤뉴비입니다",1
"트갤단톡방에",1
"트갤도",1
"트갤러",1
"트갤러박제",1
"트갤럼들은",1
"트갤럼이",1
"트갤메북은",1
"트갤벌레들이였습니다",1
"트갤봤누",1
"트갤시같은거도",1
"트갤에서만사용하는",1
"트갤운영자공지",1
"트갤은",1
"트갤이랑",1
"트갤이전까지",1
"트갤한다면",1
"트둥이들",1
"트리플크라운",1
"트밍아웃하고",1
"트붕이",1
"트붕이는",1
"트붕이들은",1
"트붕이들을위한",1
"트붕이보다심각한",1
"트붕이새끼들",1
"트붕이인줄",1
"트와모든오프",1
"트와못봄",1
"트와에",1
"트와이스갤러리",1
"트와이스갤러리는",1
"트와이스노랜데",1
"트와이스다현",1
"트와이스라서",1
"트와이스랑",1
"트와이스밖에",1
"트와이스사진",1
"트와이스시에",1
"트와이스와",1
"트와콘서트에서",1
"트와팬",1
"트위터",1
"트위터하",1
"트퀴들",1
"특징",1
"튼실한데",1
"틋뽕차서",1
"틋스타올림",1
"틋스토리",1
"틋카리",1
"틋티비",1
"틋티비갤",1
"티스퀘어",1
"티케팅",1
"티켓미리좀",1
"티켓팅상황",1
"틴페기준이",1
"파인애플",1
"파일",1
"판별법",1
"팔로우",1
"팔로워많다고",1
"팔리",1
"팝업광고같은거",1
"팡탈중",1
"팬덤수준",1
"팬매님",1
"팬미팅가면",1
"팬미팅하면",1
"팬싸",1
"팬싸가신분들",1
"팬싸보면",1
"팬싸인회",1
"팬연합",1
"팬연합이였노",1
"팬영상",1
"팬이벤트",1
"팬이벤트때",1
"팬즈다",1
"팬즈축하글",1
"팬코",1
"퍼오는시간이",1
"퍼클인거",1
"퍼포먼스타임",1
"페북",1
"페에",1
"펜스",1
"편의점",1
"평균은한다생각하",1
"평생",1
"포카리응모",1
"포카리챌린지",1
"포카리챌린지틴페스타",1
"포카리틴페스티벌",1
"포카이벤트",1
"포토샵잘하고싶다",1
"폰카사진",1
"폴라이벤트",1
"폴바셋",1
"푸린효",1
"푸에르토리코가",1
"푹찍푹찍푹찍푹찍푹찍푹찍푹찍푹찍",1
"풀로",1
"프사",1
"플댄",1
"플댄이",1
"플친도",1
"피곤하네",1
"피기",1
"피뎁따세요",1
"피아노곡",1
"피아노념글",1
"피아노다음곡",1
"피아노보플",1
"피아노잘쳐도",1
"피아노친거",1
"피자",1
"피치톡톡",1
"피파",1
"필요",1
"하나상",1
"하나짱",1
"하는거",1
"하늘의해와달처럼우린만날수없지만",1
"하려",1
"하루전",1
"하지",1
"학계",1
"한개",1
"한거",1
"한남",1
"한데",1
"한사람",1
"한소절",1
"한순간",1
"할거",1
"할수가있을까",1
"할수있슴",1
"함정",1
"합당한",1
"핱쉐나",1
"해놓긴했는데",1
"해명해",1
"해석좀",1
"해야되는거",1
"해외여행",1
"해줘",1
"해커",1
"해피버스데이",1
"했던말이",1
"행시로",1
"행운퀴즈",1
"허벅지",1
"헛소리나해야",1
"헤드폰써",1
"헤이",1
"현아생일축하해",1
"현장보",1
"현타오네",1
"현타온다",1
"혐카리는",1
"혐트좆코",1
"형냐들",1
"호날둡이래",1
"호선",1
"혼밥충아녓냐",1
"혼여족이야말로",1
"혼자다채우",1
"홍백가합전",1
"홍보",1
"화낫던거",1
"화력느리",1
"화력보소",1
"화력오지",1
"화면",1
"화음",1
"화이트버젼",1
"화이팅해줘",1
"확률",1
"확신",1
"확인점",1
"활동정지",1
"활용해서",1
"황올",1
"황족첼시",1
"회덮밥먹을때도",1
"회뜨노",1
"회식",1
"회의결과",1
"획득",1
"효갤",1
"효과",1
"효과좋은듯",1
"효뭉이는",1
"효뭉좌",1
"효뭉효뭉",1
"후기",1
"후기글",1
"후다닥들왔네",1
"후방주의",1
"후속",1
"훔쳐먹었다가",1
"휴가가",1
"흑염소탕",1
"흑우무절임달걀볶음밥쉐리",1
"희열",1
"힘들꺼같음",1
